target,probe
NM_001099246.2:100-5064,probe_fd7083cd9cbda19a131aac989c8bdab00515f67e5b17c94b908b587823b9a2d8
XM_005156401.4:152-5173,probe_fd7083cd9cbda19a131aac989c8bdab00515f67e5b17c94b908b587823b9a2d8
XM_009306371.3:258-4877,probe_f03e2889faebf7332a4eab920dcf5a05595a170c44610c920f27050f1572a26b
XM_009306370.3:258-4880,probe_f03e2889faebf7332a4eab920dcf5a05595a170c44610c920f27050f1572a26b
XM_009306372.3:258-4877,probe_f03e2889faebf7332a4eab920dcf5a05595a170c44610c920f27050f1572a26b
XM_009306374.3:262-3684,probe_f03e2889faebf7332a4eab920dcf5a05595a170c44610c920f27050f1572a26b
XM_009306375.3:262-3585,probe_f03e2889faebf7332a4eab920dcf5a05595a170c44610c920f27050f1572a26b
NM_001166335.1:57-1910,probe_d9cfbf22092b7b73b4a5728523256d5cc8e0e0b2a1efe1688c1009f6e34863d4
NM_001083547.1:106-2481,probe_fcf5f96d48f6d942c06e17b79713234aceea2aa0e5a99123d76f020a2e0ce116
XM_001343182.8:558-2690,probe_c528017633f95bed29077f377d6efde167632b5d78ccb8014018fb88d36fd722
NM_001353348.1:16-1665,probe_da81281d9cdbfebe0e7b3216537a0fa5f84528cc008e65e08cc95b317cd24030
XM_017352087.2:16-1665,probe_da81281d9cdbfebe0e7b3216537a0fa5f84528cc008e65e08cc95b317cd24030
NM_001003736.1:33-1565,probe_2c739a0f52597375f219fd0c9cd23d7cba0807d3dba99a6c8e671d6ace09b16f
XM_001334054.3:1-1512,probe_99b32518a1df04022fb7a668e6f593ef3dc61e7e6ac7572ce2f14aed71b79e0f
NM_001080179.1:91-1863,probe_e4ae5963843cdc9e6c62ee6240c912bf207f9c1ba54a2955a64453d008cebdfb
XM_021473786.1:337-3315,probe_a4de30901dc537a233a195e781c131549b99a11a9b66677fe4a3a51e1cdb1dc3
XM_021473785.1:210-3272,probe_a4de30901dc537a233a195e781c131549b99a11a9b66677fe4a3a51e1cdb1dc3
XM_017353992.2:337-3315,probe_a4de30901dc537a233a195e781c131549b99a11a9b66677fe4a3a51e1cdb1dc3
XM_017353990.2:210-3272,probe_a4de30901dc537a233a195e781c131549b99a11a9b66677fe4a3a51e1cdb1dc3
XM_682404.6:133-1680,probe_e7ac990a1c4709290f692b511f78746f8b168d3788f31591397215d3c69b0249
NM_001308559.1:1-2154,probe_bc9c5fee525aa9a9719e974b89c6f36c1c4dd6e425ec4e503d8373ad5ceaf715
NM_001077535.1:123-1703,probe_e9881e64572a6e0a70bc5517b2600131238a7fc726a314350b45a9380b10c294
NM_200589.2:1-4704,probe_e5ce360b15816df62583f99fa48e5ba67b94f439edd3891d69f27f6bead5012c
XM_021473120.1:239-1813,probe_f0e123ddba671b478f44a779ad5a42399738e74ca6d9c16b90b298ba3e2b90a9
XM_001337228.7:234-1874,probe_f0e123ddba671b478f44a779ad5a42399738e74ca6d9c16b90b298ba3e2b90a9
NM_001083546.3:131-2479,probe_f3075c94d44f42fb7b4b052c78291903a1ca41bae3f5874850f63bdb03b801fd
XM_009306787.3:150-2561,probe_f3075c94d44f42fb7b4b052c78291903a1ca41bae3f5874850f63bdb03b801fd
XM_009306786.3:150-2567,probe_f3075c94d44f42fb7b4b052c78291903a1ca41bae3f5874850f63bdb03b801fd
NM_001110116.1:65-724,probe_a57fef7e72cbbfa59cc1d8d137b6feebeee1201738354897f71f9827c4328deb
XM_021478299.1:88-747,probe_a57fef7e72cbbfa59cc1d8d137b6feebeee1201738354897f71f9827c4328deb
XM_021478626.1:170-1186,probe_e6854a0f28995f60647188392332ebbb7ecfc09510eb61703342fd65370eb178
XM_005167678.4:91-1173,probe_e6854a0f28995f60647188392332ebbb7ecfc09510eb61703342fd65370eb178
NM_198821.1:36-1118,probe_e6854a0f28995f60647188392332ebbb7ecfc09510eb61703342fd65370eb178
NM_001005292.2:19-789,probe_ecf2737543cbc5ef2cda25e621d48e0c9033f04c40089af834b38cbc9f514eab
NM_001177344.2:50-1612,probe_eb7eacb3f2e04e658716d7f039494b93de511e2372f307ba4353167903b269fd
NM_001039639.2:56-1960,probe_9235dae4c80f576a1c9a8fb37db285b0f3ade6a0a1d07392871ba499fb87e83f
XM_009307089.3:237-2141,probe_9235dae4c80f576a1c9a8fb37db285b0f3ade6a0a1d07392871ba499fb87e83f
XM_005156523.4:150-2072,probe_9235dae4c80f576a1c9a8fb37db285b0f3ade6a0a1d07392871ba499fb87e83f
XM_017351894.2:64-1734,probe_92a2fa32e362e350bf82f5f775eb6928f3b844e99d9b5f9fcf7f915c83f34bb8
NM_001177500.1:56-1633,probe_92a2fa32e362e350bf82f5f775eb6928f3b844e99d9b5f9fcf7f915c83f34bb8
NM_131577.1:139-2019,probe_fd436c0f108d72fc11b1a71278ae50c173f7737795737cb465949262260da764
XM_005163022.4:206-2086,probe_fd436c0f108d72fc11b1a71278ae50c173f7737795737cb465949262260da764
XM_021474229.1:152-2485,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
XM_021474228.1:135-4781,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
XM_009305874.3:152-2485,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
XM_005155760.4:135-4781,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
XM_021479751.1:152-2485,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
XM_021479750.1:135-4781,probe_f9d4ba5ebd2f4b7c99be72a99989d263c235f5de70c5abcd0b9b31f24443ee1b
NM_001077372.2:61-1689,probe_c1af192e4d126b441ef2a4d7fe14578df666ed17fbc577be8aba0032d29c3b55
XM_017353833.2:245-1894,probe_c1af192e4d126b441ef2a4d7fe14578df666ed17fbc577be8aba0032d29c3b55
NM_212955.1:1-1311,probe_ffd7e6a7770327b3c9a4a2b456159f76849856ad08ffb6c9e0a9fa4c21936f5d
XM_005161344.4:238-1563,probe_ffd7e6a7770327b3c9a4a2b456159f76849856ad08ffb6c9e0a9fa4c21936f5d
XM_009295473.3:557-1867,probe_ffd7e6a7770327b3c9a4a2b456159f76849856ad08ffb6c9e0a9fa4c21936f5d
NM_001004588.1:209-1648,probe_e04d71368bb88b59afb1711d8b6f03772308a588548b0b25f9608cd0a0f389af
XM_005166162.4:151-1737,probe_e04d71368bb88b59afb1711d8b6f03772308a588548b0b25f9608cd0a0f389af
XM_005166163.4:244-1683,probe_e04d71368bb88b59afb1711d8b6f03772308a588548b0b25f9608cd0a0f389af
XM_005166161.4:246-2006,probe_e04d71368bb88b59afb1711d8b6f03772308a588548b0b25f9608cd0a0f389af
XM_005166160.4:246-2114,probe_e04d71368bb88b59afb1711d8b6f03772308a588548b0b25f9608cd0a0f389af
XM_002663399.5:39-1613,probe_d6d3d4cacf72b6a95b2d4885dd4c9b57c65df0a293ab6d7d37bcf8eb60eef7a9
NM_001002322.1:265-2592,probe_e306cb57c6295eab69ff78c17ea0626c9672a0de226f78b995173970a04ea194
XM_009303354.3:368-4474,probe_f2a2a3355e215595e0ddde11b765d21828a53afa4b1e4ca991f29c5c4e34cd2e
NM_001177341.1:25-1608,probe_ac781231db0a11cb84046499a4808133fdb05a1acae4ff90902bd09969c7ead8
NM_001365233.1:56-1639,probe_ac781231db0a11cb84046499a4808133fdb05a1acae4ff90902bd09969c7ead8
XM_009296944.3:366-11180,probe_f6df69458fef7649e5eb0275ca2ae92ad2a070c36b9adabd2702943d0e37e92e
NM_001309465.1:199-7005,probe_b47b86e6aeea8eaa62e8bb97bf738826f162afd9d030c27379bdc56ed3dc6bb5
NM_001004581.1:237-2069,probe_5022df67aff7803e92d324c8b807d6d0b6a03bb67a4a0b37c37458de655bdd32
XM_021477471.1:305-2179,probe_5022df67aff7803e92d324c8b807d6d0b6a03bb67a4a0b37c37458de655bdd32
XM_021470125.1:84-2054,probe_a420e884f5a7cef38225affad70dceda99d61bfe6e82b6ab9bfc462bf84fc9d9
NM_213482.1:173-2143,probe_a420e884f5a7cef38225affad70dceda99d61bfe6e82b6ab9bfc462bf84fc9d9
NM_213150.1:6-1694,probe_f0f13c3c7f0dac25e052bfafb52542efd581b9a07b161dfbd9f98fb3cd7a5015
NM_001109699.1:127-1620,probe_7e369563e52e1ca0d44bd9a5123606b33659e446b6b7a776b59338ab74785f8e
NM_001077328.1:56-1078,probe_cf4d18e4b4083fd408a3a53d3a98114412118eff94b21a5cb0eef8af7c86fb9e
NM_213332.2:154-1545,probe_cdc4dec71893ce220a3d76f08c57f16552995975151d542d1a242696809cf005
NM_001025504.2:39-1859,probe_f1e1963a3ad0693fcd91c967f114707b7f84eea4174edf926f7e27000ae4d330
NM_001128714.1:70-1665,probe_b0894ba76f3d3c52e78474d3f263216666343373e33aa6e5cabcdc9b56592131
XM_021474709.1:438-1949,probe_becd3ad15c9b881ce5b5d573b5a8f048dc6deb3073a1bb01b61c1277eb529cac
NM_131584.1:289-4134,probe_6128b5ce50aa90beaf15cdbb5ec69c31aa753f4ae1219830c37beb5f4613d97d
NM_130912.2:177-1757,probe_f85333d015b438f29e789b11c0eaab52f2c76fb10d0f531c82c65b64a0e34239
XM_021470441.1:199-1779,probe_f85333d015b438f29e789b11c0eaab52f2c76fb10d0f531c82c65b64a0e34239
XM_021470442.1:199-1779,probe_f85333d015b438f29e789b11c0eaab52f2c76fb10d0f531c82c65b64a0e34239
XM_021474229.1:152-2485,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
XM_021474228.1:135-4781,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
XM_009305874.3:152-2485,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
XM_005155760.4:135-4781,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
XM_021479751.1:152-2485,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
XM_021479750.1:135-4781,probe_99402dc1531688477533c353fce09d27b32f3097fd24624aa9667af19eec4ba2
NM_131264.1:230-3313,probe_0dd6921602247171c5b8a12b480dfd4fe3385a2b3909490afad80b73c45b1d46
NM_131850.1:63-1619,probe_d54a20dc5eeba8d33a0dacaf546d1eaac5480c46074dde1eac79e2658ecce559
NM_001114586.2:355-7170,probe_fd027977f143b35ecc6ffbe49f0fee12949217180b308d3060bc2e902f568234
XM_005173080.4:164-7012,probe_fd027977f143b35ecc6ffbe49f0fee12949217180b308d3060bc2e902f568234
NM_001205027.1:31-1065,probe_d9285727800bde5e706384e13ed9babfa8ad7e48ab63019e03cd92ea222da84b
NM_001144811.2:108-1697,probe_e1734531ef9750a48eff465d80ab2b22357625dccfd4d40f9b52dc4434b0ccca
NM_001177496.1:24-1622,probe_89d8d2dd595fe2ff23620dbf4a18e81910cef3a34823719e15c6d0568a835db7
NM_001353348.1:16-1665,probe_cb02b2e95b3a3ae2ffaf325e8898c8631096f677e6645222bb646fbae96a4188
XM_017352087.2:16-1665,probe_cb02b2e95b3a3ae2ffaf325e8898c8631096f677e6645222bb646fbae96a4188
XM_001335344.6:198-1214,probe_fef5abb96a2dcf83059ad9bfaf3a6864ada62c5662b6ffd21eb6ca33f9eee92c
NM_001177497.1:40-1617,probe_e11c80bb3560930a27afb4e3d6a9693ebd7b9a754f2f6253a313e6be79e7a387
XM_009302043.3:38-910,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001076643.2:185-1783,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001191050.1:33-1652,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001177343.2:59-1657,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001020470.2:30-1634,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001177333.2:22-1623,probe_fb00d8b243ab1386afc8da541f5d651ba052fca3003c9cc25fee7398aa9f5953
NM_001136185.1:201-440,probe_eb7e379fd0f55920101d53ce02204bab09b57eee2b59c5194e00e015253a2124
NM_001012371.2:88-2079,probe_f288e9750babd50ccc8a1ed34f98d6751480817af6ce61fd1fe875ab604391c9
XM_021468817.1:502-2292,probe_f288e9750babd50ccc8a1ed34f98d6751480817af6ce61fd1fe875ab604391c9
XM_005161350.4:425-2416,probe_f288e9750babd50ccc8a1ed34f98d6751480817af6ce61fd1fe875ab604391c9
XM_021468042.1:155-2728,probe_b82fbb2830c13997823ab9c9685c4e59f33b241bc06925333e46859ba9f8fbe3
NM_213186.1:123-2756,probe_b82fbb2830c13997823ab9c9685c4e59f33b241bc06925333e46859ba9f8fbe3
XM_002663399.5:39-1613,probe_555f0d9f89797b5f3c88a426bd36d1049e46858c591a7a90f90fdc81c4f24a64
NM_001110288.1:34-1578,probe_f53685495b5bd97442adefd97ddb5d0d685e23b68c34e7c64e49718fc254ec9d
NM_001004587.2:39-1574,probe_f53685495b5bd97442adefd97ddb5d0d685e23b68c34e7c64e49718fc254ec9d
NM_212806.3:342-1901,probe_f7e267ae8e983f62a1289a3ec8a6911c62cbeeedcce23fae2734ba76beca1717
XM_005156809.4:481-2040,probe_f7e267ae8e983f62a1289a3ec8a6911c62cbeeedcce23fae2734ba76beca1717
XM_005163328.3:169-7086,probe_cf01108ed8684cbf1fcf4be1e3a4201c33417119cd507fbfcfebd3b21091204d
XM_021467019.1:169-7152,probe_cf01108ed8684cbf1fcf4be1e3a4201c33417119cd507fbfcfebd3b21091204d
NM_001045256.1:133-1713,probe_fee7104eea03fbcd40dd0e1aaa028dd15f811a5df059c9dd1f080e963846315b
NM_001145708.1:187-1767,probe_fee7104eea03fbcd40dd0e1aaa028dd15f811a5df059c9dd1f080e963846315b
NM_001161551.1:1-1377,probe_a11dd08d2789e4425889685f9982f86fbc570b6cee56ae7315a15c40919ee177
XM_005161184.4:361-1848,probe_a11dd08d2789e4425889685f9982f86fbc570b6cee56ae7315a15c40919ee177
XM_005161183.4:364-1866,probe_a11dd08d2789e4425889685f9982f86fbc570b6cee56ae7315a15c40919ee177
XM_021466617.1:76-1344,probe_e9c5e6e15f8903c740cb807985cef0c7075a7d3a9a7ea8449bd9ccd07492fee3
NM_131238.1:97-1365,probe_e9c5e6e15f8903c740cb807985cef0c7075a7d3a9a7ea8449bd9ccd07492fee3
XM_021466616.1:74-1342,probe_e9c5e6e15f8903c740cb807985cef0c7075a7d3a9a7ea8449bd9ccd07492fee3
XM_681540.8:319-18060,probe_29cf49facc8f276bf7a45d85f74e6bf95efb92300513fa95369e67fac8a0fcbb
XM_021470125.1:84-2054,probe_890407b09132ec2ea9493e5521bd514244bee3053cdcb64eca00a7d70591f13b
NM_131328.1:70-2250,probe_a4ff4a6b29d966129b0b6c3c90543d5307ef93ac051738cb80e772cb90a527d9
XM_005156814.4:156-2846,probe_ec26c6be500675ca340b09f799f9b748a46932210dfbe3ee96a283c6dd3c2b33
NM_001001840.3:220-2928,probe_ec26c6be500675ca340b09f799f9b748a46932210dfbe3ee96a283c6dd3c2b33
XM_009307306.3:296-3004,probe_ec26c6be500675ca340b09f799f9b748a46932210dfbe3ee96a283c6dd3c2b33
NM_001007038.1:1-3984,probe_e26950cfe3d29712fdc32179acda39f6524f2a69364a3cf4573aa17c6d290959
NM_131585.1:215-748,probe_fb7404a87a99041bdd8797119143584c9f9c5b3718e4cd444bb4960badd12369
XM_017356903.2:342-875,probe_fb7404a87a99041bdd8797119143584c9f9c5b3718e4cd444bb4960badd12369
XM_009298837.3:278-4477,probe_fdf8ce8dee358abdc240913a3bc6848e3a720e6c4adbc8d754f7868a07838a00
NM_182857.2:93-4292,probe_fdf8ce8dee358abdc240913a3bc6848e3a720e6c4adbc8d754f7868a07838a00
XM_021478636.1:278-4534,probe_fdf8ce8dee358abdc240913a3bc6848e3a720e6c4adbc8d754f7868a07838a00
XM_021478637.1:278-4531,probe_fdf8ce8dee358abdc240913a3bc6848e3a720e6c4adbc8d754f7868a07838a00
NM_212439.2:620-4816,probe_fb32e673655cf95d71ab480179c5a94bf3f894dde86930b1358cbec883c9ee42
XM_693936.8:301-1815,probe_ca16de18d3cf30bd8bfc44ceea2285c00b8b18b1aacd593cd7ed9c4107186f58
XM_017354986.2:144-2060,probe_f80dfefdb08b145c3dae157aa8788017c3ca67e12bd476e6894490e0009c7218
NM_212917.2:5-1690,probe_f80dfefdb08b145c3dae157aa8788017c3ca67e12bd476e6894490e0009c7218
NM_001080666.2:128-2062,probe_f80dfefdb08b145c3dae157aa8788017c3ca67e12bd476e6894490e0009c7218
NM_001128273.3:40-2028,probe_f80dfefdb08b145c3dae157aa8788017c3ca67e12bd476e6894490e0009c7218
XM_009301100.3:471-2459,probe_f80dfefdb08b145c3dae157aa8788017c3ca67e12bd476e6894490e0009c7218
XM_001922682.7:326-4342,probe_a364d5623619ccac9e15ffdf5f3d9ac8324c25bceda65a6038f4bec470807845
NM_131578.2:310-2205,probe_fe436cdc73728eed244404ee05ff0ac44af15406f7479f9cbb51c65062eee134
XM_001918962.7:161-6970,probe_fa879e26ef09bf1856c2a139b48f85fb6d1cb6d28c451701321ae6faf5e57824
XM_005170566.4:161-6934,probe_fa879e26ef09bf1856c2a139b48f85fb6d1cb6d28c451701321ae6faf5e57824
XM_005170565.4:161-6976,probe_fa879e26ef09bf1856c2a139b48f85fb6d1cb6d28c451701321ae6faf5e57824
NM_212955.1:1-1311,probe_f20db169597e984347b48bb62df7c1a464b7831bb6f062ba8fa58725dac31df9
XM_005161344.4:238-1563,probe_f20db169597e984347b48bb62df7c1a464b7831bb6f062ba8fa58725dac31df9
XM_009295473.3:557-1867,probe_f20db169597e984347b48bb62df7c1a464b7831bb6f062ba8fa58725dac31df9
NM_001144811.2:108-1697,probe_ef43e031e324d9ca7a1d350760e6e6853105414a11101631dfbe4300155cf13e
XM_021469981.1:367-11424,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469982.1:366-11414,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469977.1:366-11453,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296941.3:366-11468,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469983.1:366-11411,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296942.3:366-11435,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296944.3:366-11180,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296945.3:366-11114,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296946.3:366-11030,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469987.1:366-10877,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469988.1:366-10874,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469985.1:366-11342,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_009296943.3:366-11432,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469975.1:367-11472,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469984.1:367-11394,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469976.1:367-11469,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469978.1:367-11445,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
XM_021469980.1:367-11442,probe_e8ecebda5a2d61a8a97bb23a385d83102cf6fdb2152ca594c5a74c5585c940cf
NM_212665.1:115-1356,probe_e4211aff557e796c926a8add04f18f531160e24729a1d7cf7777324e9818d5da
NM_153657.1:69-1874,probe_ba192dd9783ac3152cf4f9ce69245d3ad3168f9ab6ea87957f28960535c2593d
NM_200620.1:69-1559,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
XM_021468378.1:282-1772,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
NM_001083035.2:25-1515,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
NM_001083049.1:3-1493,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
XM_001337745.7:47-1537,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
NM_200139.1:111-1601,probe_fe79bd7737aa5175f5df3a70a3592b4018e23a01ab1e96cdbffac2ca6320ecdd
NM_212855.2:194-2317,probe_fd3ed8b8ce59a67f4407f5d794cc23cdf738a5cd4c2a8ba0849d704d164fdf98
NM_001007038.1:1-3984,probe_64aff6ddb385ba366fbd26b534cfd595958b102b5bd41275bb91381c1e0ea4e1
NM_131264.1:230-3313,probe_f81f7b9960efe0013428fafb636c4b11e7eae4b0e1e05c303792adfc4fb6b0d5
XM_009304974.3:328-4290,probe_f388b48071011e9f8c57ca9c046fc888a106933934ab1e3ebee48cd42f82e96b
XM_005166214.4:158-2491,probe_cc610e8e3dc2124efe985660f2bfd893b6b9b0348adf115fde2d1085c56ca9df
XM_683131.7:158-2488,probe_cc610e8e3dc2124efe985660f2bfd893b6b9b0348adf115fde2d1085c56ca9df
NM_001012371.2:88-2079,probe_fb706a01d5115ebb54b7939462af127bd54ecd4b8c17ff5ad310e292a45358be
XM_021468817.1:502-2292,probe_fb706a01d5115ebb54b7939462af127bd54ecd4b8c17ff5ad310e292a45358be
XM_005161350.4:425-2416,probe_fb706a01d5115ebb54b7939462af127bd54ecd4b8c17ff5ad310e292a45358be
XM_021474684.1:653-3142,probe_feb9e96146c62a3ea43985371e56d62e6379affaa6e369489b132e3e39d467c9
XM_017354804.2:238-4746,probe_feb9e96146c62a3ea43985371e56d62e6379affaa6e369489b132e3e39d467c9
XM_003198146.5:245-4753,probe_feb9e96146c62a3ea43985371e56d62e6379affaa6e369489b132e3e39d467c9
XM_021467153.1:179-1756,probe_f2c8b765b058047e5ea598b2f891082d372e730c408ac6cb2428f3cb978ce23f
NM_001008642.1:75-1748,probe_f2c8b765b058047e5ea598b2f891082d372e730c408ac6cb2428f3cb978ce23f
XM_001918962.7:161-6970,probe_ece0462d7ea517755e1f635f03b6d035814c731d8cfaa90e278be46adb02c513
XM_005170566.4:161-6934,probe_ece0462d7ea517755e1f635f03b6d035814c731d8cfaa90e278be46adb02c513
XM_005170565.4:161-6976,probe_ece0462d7ea517755e1f635f03b6d035814c731d8cfaa90e278be46adb02c513
NM_001030154.1:25-4701,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_005164706.4:589-5265,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_005164707.4:590-5263,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_005164705.4:590-5305,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_017355035.2:590-5302,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_005164702.4:590-5341,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_017355034.2:591-5339,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
XM_005164701.4:591-5342,probe_d03d6c68a2b3521b09d3c58bca38919304535a1c358eee4960fb26c52da8f5ee
NM_001320529.1:234-1970,probe_9d8cbd6071f6584376f3deef592af2c2160c6207b39c56697afab60ee8f891a1
NM_001126434.1:1-2370,probe_cccedf362e9bffbb9462dd9382b0ae2854f2e3de74ef449dcd6b54109f5727b2
XM_021467236.1:1-1614,probe_e3d13e8cb15145600ad255e920e59db36501893ef8dccfa5f7c43b6f193f16cf
NM_001100958.1:273-701,probe_f3c2d0e25940e0834c5cdfcde0988124b0c12ec1c4a30d8cb2987f764eda049c
NM_214716.1:185-2686,probe_f57277c2b46f1c393882d48368a7cd308947e9eb31c911ed1621dabeb2211ee7
NM_199857.1:117-2639,probe_fd46d80787be0b89c46f3859f5af3abff62c5582c78855b46ced50b0125e0d0c
NM_200644.1:144-3221,probe_de8cfe518c34921b2cebe62bafb8b116604e2909395bed3eaf4284e85b4995ee
NM_001002481.2:90-752,probe_d07e83c6a5b752cc176c9b8fac5f549e356e7ae74440a2d2c862073d0c50919f
NM_001030271.2:359-1009,probe_d07e83c6a5b752cc176c9b8fac5f549e356e7ae74440a2d2c862073d0c50919f
NM_001319834.1:193-675,probe_d07e83c6a5b752cc176c9b8fac5f549e356e7ae74440a2d2c862073d0c50919f
NM_001007310.1:117-1655,probe_a324b5cf39694902b0837ea1b6430e8680b8b73b4857b2adb9c5feab6d96e050
NM_212720.2:231-1475,probe_f69e5da63977fb4a0b4193aa583ecb0d8f9b01b0941b4394489b8535eb3a6266
NM_131849.2:2-1132,probe_f9ef521904c7787fb8e75d1b78f594d5d55fdf3a5db6f74ad9a3baf59f4fa414
NM_001351708.1:486-3314,probe_e2775849730b8a1a6099385596b58477186cc8902b04fd611f66e7e8dc16b295
NM_201068.1:64-1434,probe_bfe15881937d31aba45b24b9db7b193631cc5b091a90e5fd0082d19123c6190a
NM_001110468.1:171-1451,probe_cc206c11478ee791f309b6862b457dd82cb1ebb13c6abed8e61a79736f1e1e93
XM_009292538.3:31-1599,probe_cc206c11478ee791f309b6862b457dd82cb1ebb13c6abed8e61a79736f1e1e93
NM_001003571.1:253-1260,probe_ca48d7e22ec3db50a0f5c8fa751867ad47b08c1a2232272d2ee1c5d8274052a6
XM_005156401.4:152-5173,probe_f5202f813f831a3576134274312a89f24d19530bf0f2462fbad55b8d1cd9f981
NM_001099246.2:100-5064,probe_f5202f813f831a3576134274312a89f24d19530bf0f2462fbad55b8d1cd9f981
NM_001079954.2:211-2598,probe_fbaf31d4ebc402a9fbe83aa473df8599d667b5d35297269e83212c9263af40fc
XM_005164021.4:291-2675,probe_fbaf31d4ebc402a9fbe83aa473df8599d667b5d35297269e83212c9263af40fc
XM_021469981.1:367-11424,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_021469982.1:366-11414,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_021469977.1:366-11453,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_009296941.3:366-11468,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_021469983.1:366-11411,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_009296942.3:366-11435,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_009296944.3:366-11180,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
XM_009296945.3:366-11114,probe_e4527a861320226c98a6536f6c032cd50e92d89a24ce682a060e260c0b43f74b
